time_x	cp_y
4686	-0.00154
4687	-0.00125
4688	-6.58401E-4
4689	7.29761E-4
4690	0.00149
4691	7.56047E-4
4692	-2.36523E-4
4693	-2.29093E-4
4694	-6.71663E-4
4695	-5.4233E-5
4696	7.13197E-4
4697	0.00115
4698	-3.78402E-6
4699	-0.00123
4700	-0.00157
4701	-0.00119
4702	-0.00109
4703	-1.63327E-4
4704	0.00151
4705	0.00174
4706	0.00106
4707	4.27481E-4
4708	8.18577E-5
4709	-5.93766E-4
4710	-0.00103
4711	-6.25013E-4
4712	-5.51622E-4
4713	1.11543E-4
4714	9.64707E-4
4715	8.47872E-4
4716	-2.28964E-4
4717	-4.66772E-4
4718	-0.00126
4719	-0.00102
4720	-6.11559E-5
4721	3.70716E-4
4722	-4.78282E-4
4723	-0.00114
4724	-0.00117
4725	-6.96439E-4
4726	-3.05825E-4
4727	5.14209E-4
4728	5.73903E-4
4729	-2.06403E-4
4730	-5.56709E-4
4731	1.62985E-4
4732	3.52428E-4
4733	9.81681E-4
4734	6.40935E-4
4735	-9.81096E-6
4736	-3.40557E-4
4737	3.58656E-4
4738	7.4783E-4
4739	3.77004E-4
4740	1.26179E-4
4741	-6.46472E-5
4742	-5.05421E-4
4743	-8.96131E-4
4744	-6.8415E-6
4745	-0.00119
4746	-0.00771
4747	-0.0147
4748	-0.01756
4749	-0.01988
4750	-0.0205
4751	-0.01533
4752	-0.00763
4753	-0.00245
4754	0.00239
4755	0.00589
4756	0.00786
4757	0.00848
4758	0.0077
4759	0.00517
4760	0.00478
4761	0.00526
4762	0.00434
4763	0.00383
4764	0.00334
4765	0.00233
4766	0.00108
4767	0.00148
4768	0.00105
4769	0.00181
4770	0.0016
4771	7.02917E-4
4772	-0.00156
4773	-0.00307
4774	-0.00341
4775	-0.00256
4776	-0.00107
4777	4.17958E-4
4778	8.5159E-4
4779	0.00111
4780	6.28854E-4
4781	3.02486E-4
4782	3.06119E-4
4783	8.10833E-4
4784	6.25584E-4
4785	6.70335E-4
4786	0.00113
4787	0.00103
4788	0.00101
4789	2.21427E-4
4790	-1.52727E-4
4791	-9.76881E-4
4792	-0.00129
4793	-0.00117
4794	-0.00136
4795	-0.00157
4796	-0.00206
4797	-0.00225
4798	-0.0018
4799	-7.42418E-4
4800	4.55364E-4
4801	0.00183
4802	0.00306
4803	0.00266
4804	0.0017
4805	5.39431E-4
4806	-3.50894E-4
4807	-0.00171
4808	-0.00234
4809	-0.00121
4810	-7.66368E-4
4811	7.54926E-5
4812	0.00123
4813	0.00161
4814	0.00118
4815	0.00137
4816	0.00134
4817	9.98744E-4
4818	0.00152
4819	0.00222
4820	0.00132
4821	2.06445E-4
4822	-2.06315E-4
4823	-6.38016E-4
4824	-0.00163
4825	-9.69153E-4
4826	1.30279E-4
4827	9.99711E-4
4828	0.0019
4829	0.00216
4830	0.00165
4831	3.0269E-4
4832	-6.16344E-4
4833	-0.00164
4834	-0.00206
4835	-0.00179
4836	-0.0016
4837	-0.00206
4838	-0.00301
4839	-0.00242
4840	-0.00142
4841	1.47193E-4
4842	8.78738E-4
4843	0.00209
4844	0.00197
4845	-1.05918E-4
4846	-0.00109
4847	-0.00102
4848	-5.30223E-4
4849	6.22484E-5
4850	0.00292
4851	0.00365
4852	0.00271
4853	0.00174
4854	3.95171E-4
4855	-0.00208
4856	-0.00336
4857	-0.00229
4858	-9.82914E-4
4859	2.00113E-4
4860	4.4314E-4
4861	3.76167E-4
4862	4.91935E-5
4863	-4.0778E-4
